;COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION
0;50.678611768625096;87.79156874761993;01:57;12.453398998944976;14.021162033741712;4.645038567151436
1;17.429908521897204;113.203257471502;04:48;3.5528303947943445;9.369193742780421;10.869562575119978
2;105.48740806022144;27.356048172309293;05:02;16.688774883195812;20.64912599771401;1.995241629837965
3;53.38198747693835;80.75826961874533;05:52;8.988468425300786;31.907697084668868;5.662878877233204
4;44.05500543501706;54.824807832716346;07:15;2.6578388043261523;6.80980640379833;14.915307055689883
5;99.35282143315185;88.28921089323995;07:18;4.90524991727342;27.16117848591211;18.51125043833251
6;16.249427728371202;49.34202485749496;07:19;11.720164541719566;16.242411726800142;32.717245718389734
7;70.3060649307128;63.39407655158215;07:22;5.935218895596969;19.21476254911348;7.744391256004648
8;70.03072577181683;83.75297118286281;07:33;4.447661907057059;32.60230611183585;14.165578350756473
9;42.97391331175369;51.09735202478837;07:37;9.860726436656472;6.522341618726033;26.36248619413276
10;53.44063306692206;74.1771155063361;07:43;9.496502456187827;13.631309540078883;20.37980301041334
11;15.548280405026333;-24.753915718456497;07:44;6.959651703764971;33.20173189924088;14.10808138836176
12;148.50553235017574;32.404325286099734;07:52;4.353839061692396;12.567936606532175;2.2206615756858206
13;100.61181225377965;49.89498427478594;08:32;6.924231743581993;11.393111480449267;13.124042133007704
14;125.75446456044762;24.43411294558132;08:32;10.353866171378296;4.959941512526033;8.518957778766536
15;124.90681523652805;9.132241790514257;08:46;6.649472131769151;24.61577225786796;26.69802910466336
16;2.9165791095836475;118.2247732738224;08:49;13.93372509179289;11.408894791428116;7.492109379691477
17;10.55372346791452;87.27356150547038;08:51;3.6415986661265958;10.492395162251144;2.4986841526191164
18;90.2735248515211;15.373566124481549;08:53;3.9449627174421544;35.2863577909845;10.304992940137122
19;13.285784399041209;44.2357483936752;09:07;2.4991918079344657;17.468472310206835;23.445580570478278
20;83.33592958484559;5.054791079290751;09:07;12.40189688293709;21.79473151918903;16.567816041383956
21;39.760873643677385;31.468640050269684;09:11;11.537206129156104;29.35409956535181;10.194979544494828
22;10.326055835836645;46.54636231383928;09:26;4.465509017256831;27.316574505580576;12.467308638538109
23;122.47172028327398;70.246178019177;09:26;6.8922535760995824;13.761566020655335;11.298776847039788
24;128.53504220230576;64.29092274499365;09:26;2.6506035692361714;14.898357137439138;28.01103713247691
25;-2.4020001031139735;119.27666916530136;09:38;8.229526558682595;25.769301292142742;13.807712689455578
26;49.67865557041657;80.53524306591676;09:49;11.664660887050431;7.651691413050181;24.49428877434848
27;53.651475285814755;-2.538574999581064;09:59;0.9137723002005003;45.352833832114;22.473013578543444
28;28.67036038349866;89.05829863085928;10:04;14.03259038275063;17.35224064030522;26.488965297261746
29;52.14717524467413;47.113661370351565;10:20;16.12326710810999;25.54611845736152;11.368114715951993
30;129.602944483502;4.898016007162896;10:22;4.892514930593945;6.764647662407912;5.42374268259446
31;25.698013231631187;104.15222436504004;10:30;3.718536920251763;13.895978088226073;15.112943760948356
32;31.147375457019457;67.80416203882999;10:33;11.706131549284613;33.64957968088231;11.17062038818788
33;54.14027927700344;88.7395188931758;10:39;5.489614131110352;10.04811960610846;15.050818801523945
34;34.15867178351996;53.92891122372173;10:41;2.6446703198762047;15.240725042745476;13.547617741893665
35;51.5081618357102;70.62114813637179;10:57;3.8428361181695134;0.3132445307087197;22.646507191154303
36;124.92747867180643;4.654367019397304;10:59;12.755349251853758;8.782169016184252;5.9959171107833935
37;27.41133482172146;68.28856967836259;11:23;4.999886551364618;25.67911393485096;10.817093402833564
38;93.16111649842738;83.88392769342948;11:26;4.020549064458272;13.34512687598513;16.041522534627127
39;49.70409334244934;30.556984746115543;11:27;1.6763711576454394;45.92809632166587;5.495185925271343
40;42.89600037978981;26.901798744531717;11:34;2.592979021200189;2.7773102525550915;15.425731856600216
41;119.54099988344734;21.502290840426667;11:34;8.432467024935576;16.027871458746304;21.20444325950911
42;70.56149915734797;11.585244791290577;11:56;3.208598481538472;3.7604087812469196;11.472734708863479
43;102.65600380179772;21.7220832486557;12:25;7.877798738230297;35.27669693941193;6.449585188563521
44;99.00209664123777;39.06702614780154;13:02;8.562830272203843;23.713171634896277;9.600386119590564
45;100.37643916117202;25.32964292535941;13:04;5.211833711804184;16.08930684149659;12.384261669344585
46;10.961439840168243;-17.952193752950063;13:20;11.66752521008813;13.169179593583332;26.101674079575663
47;33.01808230748553;53.76046684665088;13:30;12.32668707119258;14.178550264938437;17.091868259596044
48;87.1671615736891;67.44836524302173;13:33;6.508431216330154;5.743308473353684;9.774918427891826
49;43.99611158833085;24.85565251566045;13:40;3.130141614107954;15.787460037112211;7.3284699989217685
50;69.8927908122086;21.713670652715997;13:52;3.7099727257636603;6.286020486302894;6.915168371094305
51;111.03769546997162;71.2175572552495;13:58;4.976119184715038;3.355641378249519;7.83344009404073
52;123.6676223379208;2.9611482232484843;14:00;1.6349090818396168;2.7700869582323175;18.380981784384765
53;65.72265574334538;67.21180114079692;14:06;7.475500831489249;27.858247678656383;13.36696743453945
54;42.09115936470877;25.886290667195702;14:13;5.42209177073012;8.566547643490734;24.59469006639425
55;20.47428472219429;85.33141116540023;14:20;6.061550522431914;22.29802249490722;13.727242265339717
56;124.2911869623443;29.355259392960477;14:23;3.2130192855118285;18.982322505996304;6.781805034537305
57;35.71721289590837;46.20643181040156;14:27;0.9240151416014992;46.09700480827114;9.151534374738208
58;50.29443249199254;22.76688754239006;14:30;1.5519034251637027;25.41218131928857;1.4938256349971857
59;47.18127426080402;16.59175714657286;14:32;1.1189318585740358;34.938182864732426;30.81657708220169
60;86.6735463705768;74.3979737129446;14:39;8.02319127521511;12.014882264185875;31.98087314431684
61;117.14473854009273;15.386334323647437;15:10;14.023017408564176;4.335044608417444;1.3099592598515155
62;39.60295104627624;9.180003813787831;15:17;1.867123291108736;3.8722667990044624;8.79006796444655
63;65.89280432839274;0.31503944462153655;15:53;6.000428684906924;6.250142400797402;7.845921907385764
64;65.10816290354592;17.234527991893145;15:56;0.2700800820937781;5.928872334889767;11.017258765104174
65;36.4582926836021;79.57379295098009;16:15;8.863348120969192;25.11210565799669;4.712940713384933
66;68.98197231766906;11.39832853513946;16:25;5.458530423637392;25.65553117353028;9.605166632963686
67;75.72066484236967;52.143880047225046;16:39;12.087020940554662;1.0787081449881377;13.934229633039434
68;52.99043090285584;14.278685424652323;16:50;10.901448395012952;11.336784358125003;17.45354817423906
69;50.05135278983624;9.547718461003967;17:43;9.57773388205576;4.8576362900485766;18.114262247202504
70;33.16752358517021;16.784734089010563;18:03;10.586679488102764;31.585808688410527;35.8817836728892
71;121.80443236163919;1.6059722938850172;18:08;13.416982959579517;11.619091444033334;0.3295610876932713
72;83.19411153796862;79.258818172775;18:34;9.595592944550752;12.14643281288344;38.50395242692818
73;139.55395640052612;71.42224041524915;18:57;3.4254599834439237;10.77049147785048;6.951923793798789
74;87.64232865401448;20.84405905155983;19:43;4.427250818604339;27.746987090116303;30.67655661175252
75;43.16554395101969;28.244403309093094;20:22;5.010632551420654;19.4804952867428;10.18736020764407
76;50.19625559700464;31.717697393270576;20:58;6.220983301045891;5.671513116794921;23.071775590299314
77;29.195339320924376;22.082422353860927;22:06;3.6872056111313234;7.816299644641966;21.403424196734562
78;37.085643452182865;92.14843345642137;23:20;14.784118264077915;10.225420328441835;9.94753434285838
79;107.51672348716752;-3.949800367352779;23:54;8.97515044438677;8.388072493770892;17.35921735259119
